name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"New York City,USA",2013-06-04,23.2,14.2,19.2,23.2,14.2,19.2,5.1,40.8,0,0,0,,0,0,38.9,27.7,324.5,1015.8,22.6,16,365.2,31.4,10,,2013-06-04T05:25:54,2013-06-04T20:23:14,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-05,22.6,15,18.5,22.6,15,18.5,6.2,45.3,0,0,0,,0,0,31.3,22.3,78.2,1021,20.3,16,344.4,29.6,9,,2013-06-05T05:25:35,2013-06-05T20:23:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-06,21.1,15.3,17.9,21.1,15.3,17.9,12.4,71.9,1.467,100,12.5,rain,0,0,37.1,24.1,138.7,1019.3,56.3,14.1,278.7,24.2,8,,2013-06-06T05:25:19,2013-06-06T20:24:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-07,17.3,15.2,16.2,17.3,15.2,16.2,15.1,93,94.201,100,100,rain,0,0,51.9,28.2,71.2,1011,99.9,5.3,88.5,7.7,3,,2013-06-07T05:25:04,2013-06-07T20:25:06,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-08,23.6,14,19.4,23.6,14,19.4,14.8,75.7,23.992,100,20.83,rain,0,0,42.5,23.4,313,1010,86.8,13.7,272.2,23.4,9,,2013-06-08T05:24:52,2013-06-08T20:25:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-09,26.9,17.3,22.3,26.9,17.3,22.3,13.9,60.3,0,0,0,,0,0,31.3,12.1,263.3,1020.1,27.3,16,310.7,26.9,9,,2013-06-09T05:24:41,2013-06-09T20:26:14,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-10,21.2,17,19.1,21.2,17,19.1,16.8,86.7,28.208,100,50,rain,0,0,40.7,19.5,89.2,1017.9,86.9,7.4,128.1,11.2,4,,2013-06-10T05:24:32,2013-06-10T20:26:45,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-11,26.1,17,22,26.1,17,22,17,75.1,8.441,100,25,rain,0,0,56.2,42.5,275.3,1005.9,83.6,11.4,307.9,26.6,9,,2013-06-11T05:24:26,2013-06-11T20:27:15,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-12,23.9,18.3,21.5,23.9,18.3,21.5,11.1,52.1,0,0,0,,0,0,49,38.9,310.8,1008.4,29.8,15.7,356.2,30.8,10,,2013-06-12T05:24:21,2013-06-12T20:27:44,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-13,20.3,14.2,18.1,20.3,14.2,18.1,13.4,75,24.999,100,33.33,rain,0,0,53.2,31.4,101.6,1004.5,85.1,12.9,170.3,14.6,6,,2013-06-13T05:24:18,2013-06-13T20:28:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-14,22.1,12.3,16.3,22.1,12.3,16.3,11.4,74.2,12.94,100,33.33,rain,0,0,50.5,29,3.2,1006.7,68.3,14.5,266.2,22.8,10,,2013-06-14T05:24:17,2013-06-14T20:28:35,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-15,26.1,17.2,21.7,26.1,17.2,21.7,10.5,51.5,0,0,0,,0,0,31.3,14.8,307.1,1014,16.6,16,346.6,29.7,10,,2013-06-15T05:24:18,2013-06-15T20:28:59,0.24,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-16,27.1,18.8,23.1,27.5,18.8,23.2,12.8,52.8,0,0,0,,0,0,44.9,29.5,243.6,1012.1,36.3,15.8,261.2,22.6,9,,2013-06-16T05:24:21,2013-06-16T20:29:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-17,28.6,21.2,24.5,29.2,21.2,24.6,17.2,64.6,0.22,100,4.17,rain,0,0,40.7,20.5,237.5,1011.5,33.3,15.2,213,18.2,6,,2013-06-17T05:24:26,2013-06-17T20:29:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-18,27.6,18.9,21.9,28.3,18.9,22,17.5,77.2,4.615,100,16.67,rain,0,0,29.5,14.4,63.8,1011.3,45.4,12,100,8.6,3,,2013-06-18T05:24:33,2013-06-18T20:29:58,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-19,24,15.3,20.1,24,15.3,20.1,10.8,59.2,0.409,100,8.33,rain,0,0,35.3,16.4,23.4,1016.2,34.6,15.4,335,28.8,10,,2013-06-19T05:24:42,2013-06-19T20:30:14,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-20,25.9,17.3,21.2,25.9,17.3,21.2,11.1,52.7,0,0,0,,0,0,33.5,20.5,200.8,1023.7,9.9,15.9,360.8,31.1,10,,2013-06-20T05:24:53,2013-06-20T20:30:29,0.41,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-21,27,18.2,22.2,27,18.2,22.2,10.5,47.6,0,0,0,,0,0,35.3,22.3,198,1025,11.4,16,355.6,30.6,10,,2013-06-21T05:25:05,2013-06-21T20:30:41,0.44,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-22,27.9,19,22.6,27.7,19,22.6,11.9,51.1,0,0,0,,0,0,40.7,27.7,200.5,1023.2,20.5,15.9,352.3,30.4,10,,2013-06-22T05:25:19,2013-06-22T20:30:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-23,30.4,21.2,25,32.1,21.2,25.5,17.7,64.4,0,0,0,,0,0,42.5,27.7,206.5,1020.4,33.9,15.9,284,24.6,8,,2013-06-23T05:25:36,2013-06-23T20:31:00,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-24,32.6,23.4,27.4,34.6,23.4,28,19.4,64,0,0,0,,0,0,37.1,15.5,250.9,1016.5,21.7,14.7,216.3,18.7,6,,2013-06-24T05:25:53,2013-06-24T20:31:07,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-25,32.4,23.2,27.7,34.4,23.2,28.5,18.2,56.9,0,0,0,,0,0,47.9,22.3,250.4,1012.6,23.8,14.1,334.9,29,9,,2013-06-25T05:26:13,2013-06-25T20:31:12,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-26,28.9,23.6,26.4,29.7,23.6,26.8,18.6,62.9,1.113,100,12.5,rain,0,0,35.3,17.4,272.6,1009.6,35.7,14.8,297.3,25.7,9,,2013-06-26T05:26:34,2013-06-26T20:31:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-27,29.1,23.1,25.3,31.3,23.1,25.8,20.4,74.8,5.132,100,8.33,rain,0,0,48.7,24.1,109.3,1006.8,59.9,12.8,264.5,22.8,8,,2013-06-27T05:26:57,2013-06-27T20:31:15,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-28,29.4,23,25.6,30.7,23,26.1,20.2,73.2,0.22,100,8.33,rain,0,0,35.3,18.4,218.1,999.6,64.1,14.3,316.6,27.4,9,,2013-06-28T05:27:22,2013-06-28T20:31:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-29,28.2,22.1,24.9,29.3,22.1,25.2,18.9,70,0,0,0,,0,0,40.7,25.9,191.7,1001.8,38.4,14.3,265,22.7,9,,2013-06-29T05:27:48,2013-06-29T20:31:11,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-06-30,29,23,24.8,31.7,23,25.2,21.4,81.4,0,0,0,,0,0,33.5,24.1,170.3,1009.2,52.8,12.4,146.9,12.5,4,,2013-06-30T05:28:16,2013-06-30T20:31:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-01,24.3,23,23.4,24.3,23,23.4,21.6,89.7,20.681,100,29.17,rain,0,0,38.9,16.6,163.9,1014.6,94,12.2,138.2,12,4,,2013-07-01T05:28:45,2013-07-01T20:30:58,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-02,27.7,22.3,24.4,30.4,22.3,24.8,21.9,86.2,1.956,100,12.5,rain,0,0,37.1,13,168.5,1019.6,80.8,13.4,220.6,19,8,,2013-07-02T05:29:16,2013-07-02T20:30:49,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-03,27.4,23,24.8,30.1,23,25.2,21.9,83.8,16.478,100,20.83,rain,0,0,30.6,16.1,212.8,1022.8,48,13.7,240.9,20.8,7,,2013-07-03T05:29:48,2013-07-03T20:30:38,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-04,31.1,24.2,27.2,34.6,24.2,28.7,22.1,75,0,0,0,,0,0,37.1,20.5,222.4,1022.8,53.4,14.5,347.5,30,10,,2013-07-04T05:30:21,2013-07-04T20:30:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-05,31.9,24.3,28.4,35.6,24.3,30,21.3,66.6,0,0,0,,0,0,35.3,24.1,221.4,1021.4,16.4,15.3,348.6,30,10,,2013-07-05T05:30:56,2013-07-05T20:30:09,0.91,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-06,33.5,25.9,29.8,35.8,25.9,31.7,20.9,60,0,0,0,,0,0,33.5,18.4,254.8,1019,15,15.7,335,28.9,9,,2013-07-06T05:31:33,2013-07-06T20:29:52,0.94,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-07,33.4,27.1,30,36.9,28.8,32.6,21.1,59.3,0,0,0,,0,0,35.3,22.3,245.5,1015.9,23.3,16,341.8,29.6,10,,2013-07-07T05:32:11,2013-07-07T20:29:32,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-08,31.2,23.4,27.1,32.2,23.4,27.6,18.6,60.8,4.102,100,4.17,rain,0,0,33.5,18.4,256.4,1015.9,35.4,14.9,236,20.4,7,,2013-07-08T05:32:49,2013-07-08T20:29:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-09,31.1,24.2,26.7,32.9,24.2,27.4,19.3,64.3,4.65,100,16.67,rain,0,0,59.4,16.6,229,1016.9,36.5,12.4,268.7,23.1,7,,2013-07-09T05:33:30,2013-07-09T20:28:48,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-10,30,24,27.1,32.2,24,28.4,21.2,71,0.134,100,4.17,rain,0,0,35.3,24.1,223.9,1012.8,63,12.1,266.1,23.1,8,,2013-07-10T05:34:11,2013-07-10T20:28:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-11,28.3,25,26.9,30.7,25,27.7,19.5,64.9,0,0,0,,0,0,35.3,16.6,290.5,1010.8,54.1,14.7,113.1,9.7,3,,2013-07-11T05:34:53,2013-07-11T20:27:55,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-12,25.6,20.2,23.2,25.6,20.2,23.2,17.5,71.2,4.394,100,29.17,rain,0,0,40.7,27.7,60.2,1016.2,76.5,13.4,130.9,11.4,5,,2013-07-12T05:35:37,2013-07-12T20:27:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-13,26,19.6,22.8,26,19.6,22.8,20.6,88,2.987,100,25,rain,0,0,,20.4,59.3,1022.8,94.4,8.9,232.4,20,7,,2013-07-13T05:36:21,2013-07-13T20:26:54,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-14,31.8,22.8,27.6,34.7,22.8,28.9,21.2,70.8,0.22,100,4.17,rain,0,0,29.5,14.6,270.7,1025.4,56.2,12.8,338.3,29.2,9,,2013-07-14T05:37:07,2013-07-14T20:26:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-15,33.7,26.1,29.9,37.4,26.1,32.2,21,59.8,0,0,0,,0,0,29.5,14.4,316.6,1022.4,31.2,15.4,317.7,27.5,9,,2013-07-15T05:37:53,2013-07-15T20:25:45,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-16,33.9,26.1,30.1,34.3,26.1,30.9,18.2,50.4,0,0,0,,0,0,34,21.5,10.5,1021.3,16,15.1,333,28.8,9,,2013-07-16T05:38:41,2013-07-16T20:25:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-17,35.4,26,30.3,37.2,26,31.9,19.4,52.9,0,0,0,,0,0,29.5,12,84.7,1020.4,28.3,14.2,326.1,28.3,9,,2013-07-17T05:39:29,2013-07-17T20:24:29,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-18,36.1,28,31.8,38.1,30,34.1,20.2,51.7,0,0,0,,0,0,29.5,20.5,282.3,1016.3,9.4,13.9,182.8,15.8,5,,2013-07-18T05:40:18,2013-07-18T20:23:48,0.36,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-19,35.5,28.6,32.1,39.8,31.5,36.2,22.3,56.8,0,0,0,,0,0,44.6,29.5,233.6,1012.2,23.9,11.5,157.4,13.5,5,,2013-07-19T05:41:08,2013-07-19T20:23:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-20,33.4,27.3,30.2,36.1,28.9,32.7,20.8,57.5,0,0,0,,0,0,42.5,27.7,244.5,1008.4,34.5,12.2,164,14.1,5,,2013-07-20T05:41:59,2013-07-20T20:22:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-21,30.8,25.2,27.5,30.5,25.2,27.9,17.5,55.7,0,0,0,,0,0,40.7,17,55.4,1012.6,44.7,15.6,261.3,22.6,9,,2013-07-21T05:42:50,2013-07-21T20:21:34,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-22,28.3,23.9,25.5,31.2,23.9,26,21.6,79.4,2.035,100,16.67,rain,0,0,31.3,17.7,68.2,1012.7,79.2,11.1,148.1,12.7,4,,2013-07-22T05:43:42,2013-07-22T20:20:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-23,29.8,23.2,26.4,32.4,23.2,27.4,21.4,75.7,8.821,100,20.83,rain,0,0,33.5,16.6,240.4,1004,80.2,13.3,259.9,22.5,8,,2013-07-23T05:44:35,2013-07-23T20:19:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-24,27.6,22,25.5,28.2,22,25.7,17,60.1,0,0,0,,0,0,,22.3,325.8,1006.7,37,16,236.3,20.3,8,,2013-07-24T05:45:29,2013-07-24T20:19:04,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-25,21,18.1,19,21,18.1,19,11.5,62,0.08,100,4.17,rain,0,0,37.1,21.8,47.1,1016.1,98.5,16,79.5,6.9,3,,2013-07-25T05:46:22,2013-07-25T20:18:11,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-26,27.7,18,22.9,27.6,18,23,14.3,59.7,0.3,100,4.17,rain,0,0,31.3,16.6,32.4,1016.3,66.9,16,271.4,23.4,9,,2013-07-26T05:47:17,2013-07-26T20:17:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-27,27.3,21.2,24,27.6,21.2,24,16.4,64.1,0,0,0,,0,0,35.3,15.1,189.3,1016.7,25.3,15.8,282.4,24.5,8,,2013-07-27T05:48:12,2013-07-27T20:16:19,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-28,26.1,21.3,23.1,26.1,21.3,23.1,18.8,77.2,2.998,100,25,rain,0,0,33.5,22.3,159.6,1014.6,59.4,14.1,144.3,12.7,4,,2013-07-28T05:49:07,2013-07-28T20:15:20,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-29,29.3,21.1,24.7,29.4,21.1,24.7,16.4,64,2.606,100,12.5,rain,0,0,38.9,22.3,273.3,1016.1,35.3,14.7,267.7,22.9,9,,2013-07-29T05:50:03,2013-07-29T20:14:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-30,26.9,19.6,23.6,26.7,19.6,23.5,12,49,0,0,0,,0,0,31.3,14.4,308.6,1020.2,25.2,16,323.7,28,10,,2013-07-30T05:50:59,2013-07-30T20:13:19,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-07-31,27.3,20.5,23.7,27.1,20.5,23.7,13.7,54,0,0,0,,0,0,25.9,12.3,228.3,1019.5,34.4,16,240.5,21,8,,2013-07-31T05:51:55,2013-07-31T20:12:15,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-01,24.4,19.6,21.9,24.4,19.6,21.9,17.5,77.1,15.561,100,37.5,rain,0,0,33.5,14.8,170.8,1013.8,83.1,10.8,142.6,12.4,6,,2013-08-01T05:52:52,2013-08-01T20:11:11,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-02,28.3,19.6,24.2,28,19.6,24.2,16,63.3,0.141,100,4.17,rain,0,0,39.7,25.9,274.3,1011.3,41.1,13.6,322.9,27.9,9,,2013-08-02T05:53:49,2013-08-02T20:10:04,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-03,25.5,21.1,23.1,25.5,21.1,23.1,15.6,63.4,1.253,100,16.67,rain,0,0,35.3,18.4,252.3,1012.1,60.1,15.2,132.4,11.4,4,,2013-08-03T05:54:47,2013-08-03T20:08:57,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-04,26.3,19.6,23,26.3,19.6,23,12.3,52.3,0,0,0,,0,0,40.7,18.7,321.2,1012,25.8,16,322.2,27.9,9,,2013-08-04T05:55:44,2013-08-04T20:07:47,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-05,25.2,17.2,21.4,25.2,17.2,21.4,8.3,44.5,0,0,0,,0,0,29.5,14.3,316.4,1016.5,10.6,16,323.5,27.8,10,,2013-08-05T05:56:42,2013-08-05T20:06:37,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-06,27,18.4,22.5,26.6,18.4,22.4,12,52.7,0,0,0,,0,0,37.1,24.1,155.8,1018.7,35.1,16,318.1,27.5,9,,2013-08-06T05:57:40,2013-08-06T20:05:25,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-07,26.8,21.9,23.2,27.3,21.9,23.2,16.3,65.7,0.08,100,4.17,rain,0,0,46.4,20.5,163.4,1019.8,91.4,16,192.7,16.8,6,,2013-08-07T05:58:39,2013-08-07T20:04:12,0.03,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-08,26.9,21.2,23.5,29.1,21.2,23.6,21,85.7,9.973,100,25,rain,0,0,29.5,20.5,182.3,1017.2,85.4,12.1,235.7,20.3,7,,2013-08-08T05:59:37,2013-08-08T20:02:57,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-09,29.5,23,25.5,32.5,23,26.5,22.1,82,1.534,100,20.83,rain,0,0,42.5,25.9,206.5,1012,78.7,13,172.5,15.1,5,,2013-08-09T06:00:36,2013-08-09T20:01:41,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-10,28.2,21.3,25.1,28.2,21.3,25.1,15.8,57.9,0,0,0,,0,0,37.1,22.3,310.1,1014.5,23.4,16,252.6,21.8,8,,2013-08-10T06:01:34,2013-08-10T20:00:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-11,26.9,19,23,26.7,19,23,11.9,50.6,0,0,0,,0,0,,11.6,333.6,1018.4,51.2,16,311.6,26.8,9,,2013-08-11T06:02:33,2013-08-11T19:59:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-12,27,21.2,23.7,27.3,21.2,23.7,18.3,72.8,1.567,100,4.17,rain,0,0,29.5,10.3,48.1,1015.5,69.9,15,249,21.5,7,,2013-08-12T06:03:32,2013-08-12T19:57:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-13,24.6,20.5,22.8,24.6,20.5,22.8,19.3,81.3,20.971,100,29.17,rain,0,0,,16.6,162.6,1008.9,65.6,10.4,95.3,8.4,4,,2013-08-13T06:04:31,2013-08-13T19:56:26,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-14,23,16.2,20,23,16.2,20,10,54,0,0,0,,0,0,44.9,21.9,314.3,1011.3,28.2,15.9,314.9,27.1,10,,2013-08-14T06:05:30,2013-08-14T19:55:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-15,25,15.5,20.7,25,15.5,20.7,8.5,47,0,0,0,,0,0,29.5,13.7,315.7,1019.2,19.2,16,302.7,26.2,9,,2013-08-15T06:06:29,2013-08-15T19:53:41,0.31,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-16,26.6,18.2,21.8,26.6,18.2,21.8,10.9,51.5,0,0,0,,0,0,29.5,11,210.6,1021.1,43.4,16,295.4,25.6,9,,2013-08-16T06:07:28,2013-08-16T19:52:17,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-17,27.8,18.6,22.8,27.3,18.6,22.7,11.9,51.3,0,0,0,,0,0,,9,47.2,1024.1,24.9,16,279.1,24.1,8,,2013-08-17T06:08:27,2013-08-17T19:50:52,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-18,24.1,20.8,22.2,24.1,20.8,22.2,13.4,57.9,0,0,0,,0,0,,12.1,50,1022.9,44.4,15.7,175.1,15.1,5,,2013-08-18T06:09:26,2013-08-18T19:49:27,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-19,26.1,19.3,22.7,26.1,19.3,22.7,14.8,61.9,0,0,0,,0,0,,11.3,262.1,1018.6,27.9,15.8,176.4,15.2,5,,2013-08-19T06:10:25,2013-08-19T19:48:00,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2013-08-20,30.8,20.9,25.4,30.6,20.9,25.4,16.7,60.9,0,0,0,,0,0,,10.3,303.2,1018.8,28.9,15.6,288.2,24.8,9,,2013-08-20T06:11:24,2013-08-20T19:46:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
